author,max_additions,max_additions_time,max_additions_pr_link,max_deletions,max_deletions_time,max_deletions_pr_link,fastest_merge_time,fastest_merge_pr_link,latest_night_submission_time,latest_night_submission_link
007-LWYing,1728,2024-05-24 16:14:13,https://github.com/PaddlePaddle/PaddleAPEX/pull/4,67,2024-05-31 09:13:01,https://github.com/PaddlePaddle/PaddleAPEX/pull/6,0 days 02:38:15,https://github.com/PaddlePaddle/PaddleAPEX/pull/6,,
0x3878f,2661,2024-11-19 12:49:44,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1437,1035,2024-11-19 12:49:44,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1437,0 days 00:43:48,https://github.com/PaddlePaddle/Paddle2ONNX/pull/1395,,
0x45f,412,2024-02-02 18:41:33,https://github.com/PaddlePaddle/Paddle/pull/61496,650,2024-02-02 18:41:33,https://github.com/PaddlePaddle/Paddle/pull/61496,0 days 04:46:14,https://github.com/PaddlePaddle/PaddleOCR/pull/13853,,
1196228233,0,,,0,,,0,0,2024-06-05 00:19:14,https://github.com/PaddlePaddle/PaddleMIX/pull/565
15380831711,0,,,0,,,0,0,,
1Q43,0,,,0,,,0,0,,
1chimaruGin,165,2024-04-29 04:11:55,https://github.com/PaddlePaddle/PaddleOCR/pull/12020,0,2024-04-29 04:11:55,https://github.com/PaddlePaddle/PaddleOCR/pull/12020,1 days 11:03:20,https://github.com/PaddlePaddle/PaddleOCR/pull/12020,2024-04-29 04:11:55,https://github.com/PaddlePaddle/PaddleOCR/pull/12020
2742195759,0,2024-06-12 10:30:07,https://github.com/PaddlePaddle/Paddle/pull/65052,4,2024-06-12 10:30:07,https://github.com/PaddlePaddle/Paddle/pull/65052,0 days 05:30:12,https://github.com/PaddlePaddle/Paddle/pull/65052,,
6clc,250,2024-05-28 15:41:23,https://github.com/PaddlePaddle/Paddle/pull/64660,57,2024-04-22 16:27:36,https://github.com/PaddlePaddle/Paddle/pull/63743,0 days 04:26:21,https://github.com/PaddlePaddle/Paddle/pull/62676,,
8baby8,0,,,0,,,0,0,,
974650904,0,,,0,,,0,0,,
A-nnonymous,41,2024-11-08 16:15:31,https://github.com/PaddlePaddle/Paddle/pull/69249,38,2024-11-08 16:15:31,https://github.com/PaddlePaddle/Paddle/pull/69249,0 days 04:07:03,https://github.com/PaddlePaddle/Paddle/pull/69249,,
ADream-ki,499,2024-04-22 10:37:47,https://github.com/PaddlePaddle/Paddle/pull/63728,0,2024-04-22 10:37:47,https://github.com/PaddlePaddle/Paddle/pull/63728,42 days 04:21:38,https://github.com/PaddlePaddle/Paddle/pull/63728,,
AIDeepx,0,,,0,,,0,0,,
Afjes,2137,2024-09-20 14:58:08,https://github.com/PaddlePaddle/PaddleTest/pull/2953,32,2024-09-23 14:30:34,https://github.com/PaddlePaddle/PaddleTest/pull/2957,0 days 00:15:40,https://github.com/PaddlePaddle/PaddleTest/pull/2953,,
AlbinZhu,6,2024-02-27 17:51:34,https://github.com/PaddlePaddle/FastDeploy/pull/2378,6,2024-02-27 17:51:34,https://github.com/PaddlePaddle/FastDeploy/pull/2378,0 days 01:29:44,https://github.com/PaddlePaddle/FastDeploy/pull/2378,,
Albresky,6,2024-11-24 13:09:46,https://github.com/PaddlePaddle/docs/pull/6991,0,2024-11-24 13:09:46,https://github.com/PaddlePaddle/docs/pull/6991,21 days 22:12:29,https://github.com/PaddlePaddle/docs/pull/6991,,
Alex-0x7C00,0,,,0,,,0,0,2024-07-21 02:55:29,https://github.com/PaddlePaddle/FastDeploy/pull/2497
Alex37882388,20,2024-11-01 11:14:29,https://github.com/PaddlePaddle/PaddleOCR/pull/14138,6,2024-11-01 11:14:29,https://github.com/PaddlePaddle/PaddleOCR/pull/14138,0 days 13:00:05,https://github.com/PaddlePaddle/PaddleOCR/pull/14138,,
AlexPasqua,16,2024-05-30 01:10:07,https://github.com/PaddlePaddle/PaddleOCR/pull/12542,5,2024-05-02 19:15:44,https://github.com/PaddlePaddle/PaddleOCR/pull/12042,1 days 08:26:27,https://github.com/PaddlePaddle/PaddleOCR/pull/12542,2024-11-03 03:14:39,https://github.com/PaddlePaddle/PaddleOCR/pull/14147
AliBasarann,2,2024-03-29 21:51:16,https://github.com/PaddlePaddle/PaddleOCR/pull/11847,2,2024-03-29 21:51:16,https://github.com/PaddlePaddle/PaddleOCR/pull/11847,2 days 16:30:16,https://github.com/PaddlePaddle/PaddleOCR/pull/11847,,
AmberC0209,2224,2024-11-22 19:46:57,https://github.com/PaddlePaddle/PaddleX/pull/2542,1723,2024-11-22 19:46:57,https://github.com/PaddlePaddle/PaddleX/pull/2542,0 days 00:02:06,https://github.com/PaddlePaddle/PaddleX/pull/2346,2024-10-01 05:05:44,https://github.com/PaddlePaddle/PaddleTS/pull/529
AndPuQing,117,2024-10-22 19:22:14,https://github.com/PaddlePaddle/Paddle/pull/68882,8,2024-10-22 19:22:14,https://github.com/PaddlePaddle/Paddle/pull/68882,19 days 15:03:33,https://github.com/PaddlePaddle/Paddle/pull/68882,,
AndSonder,920,2024-11-29 15:25:31,https://github.com/PaddlePaddle/Paddle/pull/69823,74,2024-09-04 12:29:25,https://github.com/PaddlePaddle/Paddle/pull/67986,0 days 06:25:09,https://github.com/PaddlePaddle/Paddle/pull/68533,,
Aoraki-Dream,8,2024-09-19 21:45:32,https://github.com/PaddlePaddle/docs/pull/6883,8,2024-09-19 21:45:32,https://github.com/PaddlePaddle/docs/pull/6883,0 days 16:47:16,https://github.com/PaddlePaddle/docs/pull/6883,,
ApricityXX,3,2024-05-28 11:41:19,https://github.com/PaddlePaddle/Paddle/pull/64650,3,2024-05-28 11:41:19,https://github.com/PaddlePaddle/Paddle/pull/64650,1 days 01:44:14,https://github.com/PaddlePaddle/Paddle/pull/64648,,
ArtificialZeng,0,,,0,,,0,0,,
Asthestarsfalll,355,2024-09-18 14:12:35,https://github.com/PaddlePaddle/docs/pull/6878,136,2024-06-29 20:11:55,https://github.com/PaddlePaddle/Paddle/pull/65568,0 days 09:47:02,https://github.com/PaddlePaddle/Paddle/pull/65559,2024-06-29 03:26:45,https://github.com/PaddlePaddle/Paddle/pull/65560
Aurelius84,1680,2024-06-03 17:40:26,https://github.com/PaddlePaddle/PaddleTest/pull/2819,1029,2024-06-03 17:40:26,https://github.com/PaddlePaddle/PaddleTest/pull/2819,0 days 00:01:06,https://github.com/PaddlePaddle/PaddleTest/pull/2824,,
Azzer8,0,,,0,,,0,0,2024-07-01 01:46:39,https://github.com/PaddlePaddle/PaddleOCR/pull/13225
BHmingyang,0,,,0,,,0,0,,
BUJIQI,56,2024-12-11 10:49:43,https://github.com/PaddlePaddle/PaddleOCR/pull/14368,0,2024-12-11 10:49:43,https://github.com/PaddlePaddle/PaddleOCR/pull/14368,0 days 01:31:12,https://github.com/PaddlePaddle/PaddleOCR/pull/14368,,
BeingGod,201,2024-01-23 13:00:06,https://github.com/PaddlePaddle/Paddle/pull/61045,5,2024-01-23 13:00:06,https://github.com/PaddlePaddle/Paddle/pull/61045,0 days 19:46:55,https://github.com/PaddlePaddle/PaddleNLP/pull/7818,,
Birdylx,192,2024-08-21 14:17:33,https://github.com/PaddlePaddle/PaddleSeg/pull/3783,70,2024-05-28 10:55:10,https://github.com/PaddlePaddle/PaddleSeg/pull/3729,0 days 00:00:37,https://github.com/PaddlePaddle/PaddleSeg/pull/3693,,
BiynXu,256,2024-01-03 15:44:46,https://github.com/PaddlePaddle/Paddle/pull/60534,197,2024-09-04 20:51:46,https://github.com/PaddlePaddle/Paddle/pull/68009,0 days 22:29:32,https://github.com/PaddlePaddle/Paddle/pull/65581,,
BluebirdStory,868,2024-11-25 19:32:10,https://github.com/PaddlePaddle/PaddleX/pull/2552,10,2024-12-19 17:40:21,https://github.com/PaddlePaddle/PaddleX/pull/2696,2 days 20:54:10,https://github.com/PaddlePaddle/PaddleX/pull/2648,,
Bobholamovic,2299,2024-02-22 11:56:02,https://github.com/PaddlePaddle/benchmark/pull/1748,2105,2024-11-21 22:05:28,https://github.com/PaddlePaddle/PaddleX/pull/2533,0 days 00:00:57,https://github.com/PaddlePaddle/PaddleX/pull/2528,,
C1tas,0,,,0,,,0,0,,
CJ77Qi,195,2024-06-12 11:13:11,https://github.com/PaddlePaddle/Paddle/pull/65059,15,2024-06-12 11:13:11,https://github.com/PaddlePaddle/Paddle/pull/65059,6 days 05:29:27,https://github.com/PaddlePaddle/Paddle/pull/65059,,
CannotBeFatAnyMore,7029,2024-06-27 11:10:41,https://github.com/PaddlePaddle/PaddleAPEX/pull/15,3613,2024-06-27 11:10:41,https://github.com/PaddlePaddle/PaddleAPEX/pull/15,0 days 00:04:56,https://github.com/PaddlePaddle/PaddleAPEX/pull/23,,
Caogration,0,,,0,,,0,0,,
ChaoII,20,2024-03-29 09:05:40,https://github.com/PaddlePaddle/FastDeploy/pull/2418,12,2024-03-29 09:05:40,https://github.com/PaddlePaddle/FastDeploy/pull/2418,2 days 04:09:33,https://github.com/PaddlePaddle/FastDeploy/pull/2420,,
ChengNanFlower,12,2024-10-15 17:33:38,https://github.com/PaddlePaddle/docs/pull/6912,0,2024-10-15 17:33:38,https://github.com/PaddlePaddle/docs/pull/6912,1 days 01:08:35,https://github.com/PaddlePaddle/docs/pull/6912,,
ChenjieXu,1,2024-02-07 10:40:44,https://github.com/PaddlePaddle/PaddleSeg/pull/3642,1,2024-02-07 10:40:44,https://github.com/PaddlePaddle/PaddleSeg/pull/3642,26 days 05:38:24,https://github.com/PaddlePaddle/PaddleSeg/pull/3643,,
Chris-godz,0,,,0,,,0,0,,
Coobiw,6,2024-11-13 13:32:12,https://github.com/PaddlePaddle/PaddleOCR/pull/14216,1,2024-11-13 13:32:12,https://github.com/PaddlePaddle/PaddleOCR/pull/14216,14 days 08:09:11,https://github.com/PaddlePaddle/PaddleOCR/pull/14216,,
Courtesy-Xs,163,2024-01-04 18:50:48,https://github.com/PaddlePaddle/Paddle/pull/60572,4,2024-01-04 18:50:48,https://github.com/PaddlePaddle/Paddle/pull/60572,0 days 19:35:54,https://github.com/PaddlePaddle/Paddle/pull/60538,,
CrazyBoyM,2882,2024-07-02 17:35:32,https://github.com/PaddlePaddle/PaddleMIX/pull/587,11,2024-07-12 15:53:22,https://github.com/PaddlePaddle/PaddleMIX/pull/602,0 days 00:19:43,https://github.com/PaddlePaddle/PaddleMIX/pull/602,,
D-DanielYang,1634,2024-07-11 11:43:50,https://github.com/PaddlePaddle/models/pull/5743,6,2024-10-21 16:25:58,https://github.com/PaddlePaddle/models/pull/5744,0 days 00:00:22,https://github.com/PaddlePaddle/models/pull/5743,,
D0m021ng,578,2024-01-04 17:33:16,https://github.com/PaddlePaddle/PaddleFlow/pull/1303,377,2024-01-04 17:33:16,https://github.com/PaddlePaddle/PaddleFlow/pull/1303,0 days 00:06:28,https://github.com/PaddlePaddle/PaddleFlow/pull/1349,,
DDDivano,29,2024-07-03 14:52:24,https://github.com/PaddlePaddle/PaddleTest/pull/2860,26,2024-07-03 14:52:24,https://github.com/PaddlePaddle/PaddleTest/pull/2860,0 days 00:00:16,https://github.com/PaddlePaddle/PaddleTest/pull/2866,,
DanGuge,808,2024-04-01 22:10:06,https://github.com/PaddlePaddle/Paddle/pull/63167,58,2024-04-01 22:10:06,https://github.com/PaddlePaddle/Paddle/pull/63167,13 days 19:46:11,https://github.com/PaddlePaddle/PaddleNLP/pull/7808,,
Deleter-D,98,2024-07-24 10:36:14,https://github.com/PaddlePaddle/PaddleNLP/pull/8800,42,2024-07-24 10:36:14,https://github.com/PaddlePaddle/PaddleNLP/pull/8800,0 days 10:54:09,https://github.com/PaddlePaddle/PaddleNLP/pull/8800,,
DesmonDay,3227,2024-10-28 20:46:37,https://github.com/PaddlePaddle/PaddleNLP/pull/9329,2580,2024-10-28 20:46:37,https://github.com/PaddlePaddle/PaddleNLP/pull/9329,0 days 00:00:24,https://github.com/PaddlePaddle/PaddleNLP/pull/8116,,
Difers,161,2024-02-21 15:29:04,https://github.com/PaddlePaddle/PaddleNLP/pull/7993,40,2024-03-14 16:40:19,https://github.com/PaddlePaddle/Paddle/pull/62724,0 days 18:55:58,https://github.com/PaddlePaddle/Paddle/pull/62724,,
Dmovic,295,2024-09-05 13:00:38,https://github.com/PaddlePaddle/Paddle/pull/68019,58,2024-11-28 16:35:56,https://github.com/PaddlePaddle/Paddle/pull/69794,5 days 23:11:05,https://github.com/PaddlePaddle/Paddle/pull/69794,,
DrRyanHuang,4,2024-05-31 00:16:56,https://github.com/PaddlePaddle/PaddleMIX/pull/559,4,2024-05-31 00:16:56,https://github.com/PaddlePaddle/PaddleMIX/pull/559,41 days 11:21:14,https://github.com/PaddlePaddle/PaddleMIX/pull/559,2024-05-31 00:16:56,https://github.com/PaddlePaddle/PaddleMIX/pull/559
DrownFish19,1419,2024-06-17 10:38:57,https://github.com/PaddlePaddle/PaddleNLP/pull/8609,40620,2024-06-17 10:38:57,https://github.com/PaddlePaddle/PaddleNLP/pull/8609,0 days 00:01:46,https://github.com/PaddlePaddle/PaddleNLP/pull/9325,,
Eacient,0,,,0,,,0,0,,
EmmonsCurse,18,2024-02-04 11:01:32,https://github.com/PaddlePaddle/continuous_integration/pull/291,18,2024-02-04 11:01:32,https://github.com/PaddlePaddle/continuous_integration/pull/291,0 days 00:02:22,https://github.com/PaddlePaddle/PaddleTest/pull/2856,,
EnflameGCU,538,2024-12-06 17:01:28,https://github.com/PaddlePaddle/docs/pull/7012,57,2024-12-16 15:43:38,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1522,0 days 00:34:07,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1538,,
ErnestinaQiu,0,,,0,,,0,0,,
Fantasy-02,0,,,0,,,0,0,,
FeixLiu,308,2024-12-05 15:59:01,https://github.com/PaddlePaddle/docs/pull/7011,90,2024-11-11 15:56:11,https://github.com/PaddlePaddle/Paddle/pull/69288,0 days 01:45:49,https://github.com/PaddlePaddle/PaddleNLP/pull/8238,,
Feng1909,0,,,0,,,0,0,,
FlyTOmeLight,9,2024-11-08 17:44:06,https://github.com/PaddlePaddle/PaddleFlow/pull/1354,0,2024-11-08 17:44:06,https://github.com/PaddlePaddle/PaddleFlow/pull/1354,0 days 03:10:30,https://github.com/PaddlePaddle/PaddleFlow/pull/1354,,
FocusLuo,0,,,0,,,0,0,,
ForFishes,51,2024-03-13 22:07:24,https://github.com/PaddlePaddle/Paddle/pull/62700,97,2024-03-13 22:07:24,https://github.com/PaddlePaddle/Paddle/pull/62700,0 days 00:19:17,https://github.com/PaddlePaddle/PaddleNLP/pull/9345,,
Fridge003,0,,,0,,,0,0,,
Fripping,180,2024-08-05 15:51:01,https://github.com/PaddlePaddle/Paddle/pull/67037,10,2024-08-06 10:13:26,https://github.com/PaddlePaddle/Paddle/pull/67069,1 days 23:09:37,https://github.com/PaddlePaddle/Paddle/pull/67069,,
From00,400,2024-09-04 17:56:03,https://github.com/PaddlePaddle/Paddle/pull/68004,45,2024-02-23 12:00:58,https://github.com/PaddlePaddle/PaddleNLP/pull/8011,1 days 00:37:46,https://github.com/PaddlePaddle/Paddle/pull/64643,,
Function-Samuel,18,2024-11-29 16:16:45,https://github.com/PaddlePaddle/Paddle/pull/69825,2,2024-11-29 16:16:45,https://github.com/PaddlePaddle/Paddle/pull/69825,4 days 19:58:46,https://github.com/PaddlePaddle/Paddle/pull/69825,,
FunnyWii,0,,,0,,,0,0,,
GGBond8488,39,2024-01-04 15:56:30,https://github.com/PaddlePaddle/Paddle/pull/60567,12,2024-01-04 15:56:30,https://github.com/PaddlePaddle/Paddle/pull/60567,7 days 22:42:07,https://github.com/PaddlePaddle/Paddle/pull/60567,,
Galaxy1458,240,2024-05-09 13:36:24,https://github.com/PaddlePaddle/PaddleNLP/pull/8401,116,2024-05-13 14:55:30,https://github.com/PaddlePaddle/PaddleNLP/pull/8431,0 days 00:19:28,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1147,,
Ghorc,10,2024-06-21 17:01:15,https://github.com/PaddlePaddle/PaddleOCR/pull/13154,2,2024-06-21 17:01:15,https://github.com/PaddlePaddle/PaddleOCR/pull/13154,0 days 00:19:25,https://github.com/PaddlePaddle/PaddleOCR/pull/13154,,
GhostScreaming,2151,2024-04-23 14:44:08,https://github.com/PaddlePaddle/PaddleNLP/pull/8312,0,2024-04-23 14:44:08,https://github.com/PaddlePaddle/PaddleNLP/pull/8312,34 days 19:28:32,https://github.com/PaddlePaddle/PaddleNLP/pull/8312,,
Gmgge,26,2024-08-02 16:33:55,https://github.com/PaddlePaddle/PaddleOCR/pull/13575,26,2024-08-02 16:33:55,https://github.com/PaddlePaddle/PaddleOCR/pull/13575,0 days 00:35:07,https://github.com/PaddlePaddle/PaddleOCR/pull/13575,,
GoldenStain,320,2024-09-29 21:30:22,https://github.com/PaddlePaddle/Paddle/pull/68528,223,2024-09-29 21:30:22,https://github.com/PaddlePaddle/Paddle/pull/68528,2 days 21:55:04,https://github.com/PaddlePaddle/PaddleClas/pull/3325,,
GreatV,24244,2024-04-19 16:30:02,https://github.com/PaddlePaddle/PaddleOCR/pull/11973,22965,2024-05-13 13:25:53,https://github.com/PaddlePaddle/PaddleOCR/pull/12104,0 days 00:00:22,https://github.com/PaddlePaddle/PaddleOCR/pull/13948,,
Guanhuachen2003,624,2024-08-05 18:12:29,https://github.com/PaddlePaddle/Paddle/pull/67049,0,2024-07-18 17:10:43,https://github.com/PaddlePaddle/Paddle/pull/66217,0 days 21:15:10,https://github.com/PaddlePaddle/Paddle/pull/67049,,
GuoxiaWang,9220,2024-10-26 00:41:34,https://github.com/PaddlePaddle/flash-attention/pull/58,1087,2024-08-31 20:53:34,https://github.com/PaddlePaddle/flash-attention/pull/51,0 days 00:01:29,https://github.com/PaddlePaddle/flash-attention/pull/59,2024-10-26 00:41:34,https://github.com/PaddlePaddle/flash-attention/pull/58
Hanyonggong,817,2024-07-24 10:05:29,https://github.com/PaddlePaddle/PaddleNLP/pull/8799,0,2024-09-06 13:20:30,https://github.com/PaddlePaddle/docs/pull/6859,7 days 03:17:00,https://github.com/PaddlePaddle/PaddleNLP/pull/8799,,
HarperCy,191,2024-09-27 17:23:39,https://github.com/PaddlePaddle/Paddle/pull/68497,189,2024-11-28 19:36:48,https://github.com/PaddlePaddle/Paddle/pull/69800,0 days 18:20:59,https://github.com/PaddlePaddle/Paddle/pull/69800,,
Harryoung,1,2024-03-29 17:46:15,https://github.com/PaddlePaddle/PaddleOCR/pull/11843,1,2024-03-29 17:46:15,https://github.com/PaddlePaddle/PaddleOCR/pull/11843,0 days 00:00:13,https://github.com/PaddlePaddle/PaddleOCR/pull/11843,,
HeShiwen,0,,,0,,,0,0,,
HertzHan,2474,2024-04-29 17:02:59,https://github.com/PaddlePaddle/PaddleTest/pull/2783,21,2024-04-29 17:02:59,https://github.com/PaddlePaddle/PaddleTest/pull/2783,0 days 22:12:10,https://github.com/PaddlePaddle/PaddleTest/pull/2783,,
Hongqing-work,150,2024-08-28 10:53:30,https://github.com/PaddlePaddle/PaddleTest/pull/2933,347,2024-11-12 21:12:47,https://github.com/PaddlePaddle/PaddleTest/pull/2988,0 days 01:47:26,https://github.com/PaddlePaddle/PaddleTest/pull/2933,,
Hui-code06,0,,,0,,,0,0,,
HydrogenSulfate,13219,2024-04-12 16:03:50,https://github.com/PaddlePaddle/benchmark/pull/1752,145,2024-11-29 16:26:36,https://github.com/PaddlePaddle/Paddle/pull/69827,0 days 00:02:58,https://github.com/PaddlePaddle/benchmark/pull/1755,,
Illustar0,0,,,0,,,0,0,2024-10-14 00:13:44,https://github.com/PaddlePaddle/PaddleDetection/pull/9169
InsaneOnion,10,2024-06-07 17:41:47,https://github.com/PaddlePaddle/PaddleMIX/pull/573,5,2024-06-07 17:41:47,https://github.com/PaddlePaddle/PaddleMIX/pull/573,3 days 16:15:20,https://github.com/PaddlePaddle/PaddleMIX/pull/573,,
JZ-LIANG,176,2024-03-14 15:12:18,https://github.com/PaddlePaddle/Paddle/pull/62717,62,2024-03-14 15:12:18,https://github.com/PaddlePaddle/Paddle/pull/62717,1 days 01:13:51,https://github.com/PaddlePaddle/PaddleNLP/pull/8750,,
James4Ever0,0,,,0,,,0,0,,
Jeff114514,0,,,0,,,0,0,,
JesuisTong,2,2024-12-11 16:26:21,https://github.com/PaddlePaddle/PaddleOCR/pull/14371,0,2024-12-11 16:26:21,https://github.com/PaddlePaddle/PaddleOCR/pull/14371,4 days 15:48:16,https://github.com/PaddlePaddle/PaddleOCR/pull/14371,,
JiaXiao243,2,2024-04-01 14:08:16,https://github.com/PaddlePaddle/PaddleOCR/pull/11856,2,2024-04-01 14:08:16,https://github.com/PaddlePaddle/PaddleOCR/pull/11856,0 days 00:13:40,https://github.com/PaddlePaddle/PaddleOCR/pull/11856,,
JianyuLi01,471,2024-12-16 13:29:53,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1520,19,2024-12-23 15:21:31,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1531,0 days 04:10:09,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1520,,
JunnYu,346,2024-03-13 11:13:59,https://github.com/PaddlePaddle/PaddleNLP/pull/8106,36,2024-03-13 11:13:59,https://github.com/PaddlePaddle/PaddleNLP/pull/8106,0 days 00:01:39,https://github.com/PaddlePaddle/PaddleNLP/pull/8776,,
KB-Ding,7,2024-05-07 17:25:11,https://github.com/PaddlePaddle/PaddleNLP/pull/8375,3,2024-05-07 17:25:11,https://github.com/PaddlePaddle/PaddleNLP/pull/8375,0 days 00:26:53,https://github.com/PaddlePaddle/PaddleNLP/pull/8375,,
KDZZZZZZ,0,,,0,,,0,0,,
Kayzwer,3,2024-08-27 20:53:17,https://github.com/PaddlePaddle/PaddleOCR/pull/13760,3,2024-08-27 20:53:17,https://github.com/PaddlePaddle/PaddleOCR/pull/13760,0 days 02:54:14,https://github.com/PaddlePaddle/Paddle-Lite/pull/10555,,
KeithMaxwell,67,2024-11-07 16:21:14,https://github.com/PaddlePaddle/docs/pull/6938,0,2024-11-07 16:21:14,https://github.com/PaddlePaddle/docs/pull/6938,3 days 23:03:54,https://github.com/PaddlePaddle/docs/pull/6938,,
Ken-reddevil,304,2024-06-27 10:40:54,https://github.com/PaddlePaddle/X2Paddle/pull/1019,6,2024-08-02 17:13:53,https://github.com/PaddlePaddle/X2Paddle/pull/1051,0 days 00:00:42,https://github.com/PaddlePaddle/X2Paddle/pull/1051,,
Kozmosa,2,2024-10-10 17:37:18,https://github.com/PaddlePaddle/PaddleOCR/pull/13965,2,2024-10-10 17:37:18,https://github.com/PaddlePaddle/PaddleOCR/pull/13965,0 days 00:04:33,https://github.com/PaddlePaddle/PaddleOCR/pull/13965,,
LLee233,600,2024-03-14 14:45:44,https://github.com/PaddlePaddle/Paddle/pull/62715,4,2024-04-22 09:52:00,https://github.com/PaddlePaddle/Paddle/pull/63726,3 days 04:05:39,https://github.com/PaddlePaddle/Paddle/pull/63726,,
LMLuo,1,2024-11-23 13:48:03,https://github.com/PaddlePaddle/PaddleX/pull/2545,1,2024-11-23 13:48:03,https://github.com/PaddlePaddle/PaddleX/pull/2545,17 days 06:44:46,https://github.com/PaddlePaddle/PaddleX/pull/2545,,
LOVE-YOURSELF-1,2478,2024-02-26 14:53:21,https://github.com/PaddlePaddle/PaddleNLP/pull/8020,1027,2024-02-26 14:53:21,https://github.com/PaddlePaddle/PaddleNLP/pull/8020,11 days 01:48:19,https://github.com/PaddlePaddle/PaddleNLP/pull/8020,,
Lans1ot,142,2024-08-05 18:08:57,https://github.com/PaddlePaddle/Paddle/pull/67048,36,2024-08-05 18:08:57,https://github.com/PaddlePaddle/Paddle/pull/67048,2 days 21:04:29,https://github.com/PaddlePaddle/Paddle/pull/67048,,
Layssy,0,,,0,,,0,0,,
Lemeri02,0,,,0,,,0,0,,
LeoZhao-Intel,274,2024-12-18 15:22:29,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1525,143,2024-12-17 19:53:28,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1524,0 days 03:31:37,https://github.com/PaddlePaddle/PaddleCustomDevice/pull/1525,,
Leoforever123,7,2024-10-18 22:03:06,https://github.com/PaddlePaddle/docs/pull/6914,0,2024-10-17 00:25:21,https://github.com/PaddlePaddle/docs/pull/6913,0 days 16:07:26,https://github.com/PaddlePaddle/docs/pull/6913,2024-10-17 00:25:21,https://github.com/PaddlePaddle/docs/pull/6913
Li-Z-Q,842,2024-10-28 15:37:57,https://github.com/PaddlePaddle/PaddleNLP/pull/9323,451,2024-10-28 15:37:57,https://github.com/PaddlePaddle/PaddleNLP/pull/9323,8 days 23:28:17,https://github.com/PaddlePaddle/PaddleNLP/pull/8785,,
LiYuRio,486,2024-01-03 20:19:34,https://github.com/PaddlePaddle/Paddle/pull/60546,321,2024-01-03 20:19:34,https://github.com/PaddlePaddle/Paddle/pull/60546,0 days 15:18:15,https://github.com/PaddlePaddle/Paddle/pull/60535,,
Liebele,0,,,0,,,0,0,,
LielinJiang,1320,2024-05-14 16:23:45,https://github.com/PaddlePaddle/PaddleYOLO/pull/223,63,2024-05-14 16:23:45,https://github.com/PaddlePaddle/PaddleYOLO/pull/223,0 days 00:01:18,https://github.com/PaddlePaddle/PaddleDetection/pull/9111,,
LilaKen,0,,,0,,,0,0,,
LittleHeroZZZX,6,2024-11-13 10:16:38,https://github.com/PaddlePaddle/docs/pull/6954,0,2024-11-13 10:16:38,https://github.com/PaddlePaddle/docs/pull/6954,1 days 04:02:30,https://github.com/PaddlePaddle/docs/pull/6954,,
Liujie0926,789,2024-03-13 11:58:43,https://github.com/PaddlePaddle/PaddleNLP/pull/8108,25,2024-04-12 15:51:42,https://github.com/PaddlePaddle/PaddleNLP/pull/8267,0 days 00:08:57,https://github.com/PaddlePaddle/PaddleTest/pull/2787,,
Liyulingyue,78,2024-04-26 19:57:47,https://github.com/PaddlePaddle/PaddleOCR/pull/12013,382,2024-02-28 22:20:17,https://github.com/PaddlePaddle/Paddle/pull/62209,0 days 00:15:27,https://github.com/PaddlePaddle/PaddleOCR/pull/12249,2024-11-23 06:12:43,https://github.com/PaddlePaddle/PaddleSpeech/pull/3905
LokeZhou,6529,2024-12-09 14:07:59,https://github.com/PaddlePaddle/PaddleMIX/pull/869,561,2024-12-18 15:23:23,https://github.com/PaddlePaddle/PaddleMIX/pull/888,0 days 00:05:02,https://github.com/PaddlePaddle/PaddleMIX/pull/614,,
Luohongzhige,1215,2024-08-05 18:21:15,https://github.com/PaddlePaddle/Paddle/pull/67050,658,2024-08-05 18:21:15,https://github.com/PaddlePaddle/Paddle/pull/67050,2 days 17:11:04,https://github.com/PaddlePaddle/Paddle/pull/67050,,
MINGtoMING,1634,2024-07-25 13:49:03,https://github.com/PaddlePaddle/PaddleYOLO/pull/238,59,2024-07-27 10:35:17,https://github.com/PaddlePaddle/PaddleDetection/pull/9073,0 days 04:14:56,https://github.com/PaddlePaddle/PaddleDetection/pull/9117,2024-08-30 03:44:00,https://github.com/PaddlePaddle/PaddleDetection/pull/9121
Mangodadada,5,2024-10-28 17:51:16,https://github.com/PaddlePaddle/PaddleNLP/pull/9326,4,2024-10-28 17:51:16,https://github.com/PaddlePaddle/PaddleNLP/pull/9326,0 days 02:15:47,https://github.com/PaddlePaddle/PaddleNLP/pull/9326,,
ManikSinghSarmaal,1,2024-07-15 16:24:14,https://github.com/PaddlePaddle/PaddleOCR/pull/13389,1,2024-07-15 16:24:14,https://github.com/PaddlePaddle/PaddleOCR/pull/13389,0 days 05:24:12,https://github.com/PaddlePaddle/PaddleOCR/pull/13389,,
